"","ArrDelay","Month","DayOfWeek","CRSDepTime","CRSArrTime","AirTime","Distance","TaxiIn","TaxiOut","DepDelay","Diverted","Carrier","Weather","NAS","Security","LateAircraft"
"1500",-11,5,7,1805,1955,267,1946,9,10,-7,0,0,0,0,0,0
"1501",-3,7,4,1200,1237,22,100,5,10,-3,0,0,0,0,0,0
"1502",-22,6,3,1635,1925,132,952,12,14,-10,0,0,0,0,0,0
"1503",-19,7,5,1635,1805,60,372,5,11,-5,0,0,0,0,0,0
"1504",-11,1,6,600,1137,181,1589,9,17,-1,0,0,0,0,0,0
"1505",-10,2,2,1125,1415,92,646,3,7,-2,0,0,0,0,0,0
"1506",4,1,7,905,1055,86,602,19,12,-3,0,0,0,0,0,0
"1507",-14,2,6,950,1055,46,351,4,6,-5,0,0,0,0,0,0
"1508",1,8,5,1055,1200,54,325,2,7,3,0,0,0,0,0,0
"1509",113,7,4,2100,2341,272,2153,6,48,128,0,1,0,0,0,0
"1510",-11,8,7,1150,1429,132,1011,3,17,-4,0,0,0,0,0,0
"1511",13,12,3,1136,1456,115,766,8,21,9,0,0,0,0,0,0
"1512",-19,5,5,755,924,59,301,2,12,-3,0,0,0,0,0,0
"1513",21,5,3,1635,1709,33,102,14,13,-5,0,0,0,1,0,0
"1514",40,3,7,1820,2110,318,2342,12,60,0,0,0,0,1,0,0
"1515",-9,2,3,710,840,66,489,4,12,-1,0,0,0,0,0,0
"1516",-24,8,5,1430,1724,135,1050,6,12,-3,0,0,0,0,0,0
"1517",-12,7,3,2122,2255,63,443,4,17,-3,0,0,0,0,0,0
"1518",-13,5,2,1356,1543,86,550,3,11,-6,0,0,0,0,0,0
"1519",0,1,7,1245,1455,212,1552,3,16,19,0,0,0,0,0,0
"1520",-3,12,3,823,906,19,72,6,16,-1,0,0,0,0,0,0
"1521",4,4,3,950,1130,206,1456,8,16,-6,0,0,0,0,0,0
"1522",-60,3,1,1935,2302,305,2430,3,28,-9,0,0,0,0,0,0
"1523",37,3,2,915,1016,36,215,4,42,16,0,0,0,1,0,1
"1524",24,1,1,1600,1730,131,732,14,18,11,0,0,0,1,0,1
"1525",-6,1,2,610,819,111,749,10,12,-10,0,0,0,0,0,0
"1526",58,7,1,1452,1835,124,963,9,18,70,0,1,0,0,0,0
"1527",7,12,1,900,1103,65,431,8,57,0,0,0,0,0,0,0
"1529",32,11,2,1205,1305,35,197,6,7,44,0,0,0,0,0,1
"1530",74,5,4,2030,2221,98,588,4,13,70,0,0,0,1,0,1
"1531",-5,7,3,1340,1657,119,866,3,14,-4,0,0,0,0,0,0
"1532",107,12,4,2045,2155,54,358,2,6,115,0,1,0,0,0,1
"1533",-1,1,7,750,1244,138,1203,4,31,0,0,0,0,0,0,0
"1534",10,2,7,2115,2315,42,256,4,10,14,0,0,0,0,0,0
"1535",11,5,5,1250,1503,133,793,6,10,-5,0,0,0,0,0,0
"1537",13,1,7,645,905,183,1197,5,18,7,0,0,0,0,0,0
"1538",-8,5,3,925,1155,109,859,4,22,7,0,0,0,0,0,0
"1539",18,12,7,1849,2022,58,481,10,38,5,0,0,0,1,0,0
"1540",-6,1,6,1625,1625,34,171,5,15,0,0,0,0,0,0,0
"1541",22,2,7,840,1107,126,814,3,15,25,0,0,0,0,0,1
"1542",-24,6,3,1330,1445,34,185,5,13,-1,0,0,0,0,0,0
"1543",12,2,2,1220,1402,73,547,6,13,22,0,0,0,0,0,0
"1544",-8,1,3,640,1024,307,2133,11,21,-3,0,0,0,0,0,0
"1545",-9,4,7,2040,2155,57,370,4,6,-1,0,0,0,0,0,0
"1546",-5,9,5,645,810,124,910,3,14,-1,0,0,0,0,0,0
"1547",-4,6,7,1355,1616,115,814,2,18,2,0,0,0,0,0,0
"1548",26,4,5,1100,1216,35,185,5,35,27,0,0,0,0,0,1
"1549",43,8,4,1035,1643,220,1723,8,40,23,0,1,0,1,0,0
"1550",-8,4,1,845,1110,70,468,2,9,-4,0,0,0,0,0,0
"1551",3,12,2,705,831,69,387,5,17,-2,0,0,0,0,0,0
"1552",-6,7,5,1350,1505,56,361,5,9,-1,0,0,0,0,0,0
"1553",-18,3,3,800,906,95,599,7,12,-6,0,0,0,0,0,0
"1554",34,1,4,1545,2116,181,1589,4,20,40,0,0,0,0,0,1
"1555",-8,9,7,942,1146,105,787,6,8,-3,0,0,0,0,0,0
"1556",-7,1,4,1735,2039,151,946,8,21,-3,0,0,0,0,0,0
"1557",4,10,3,1510,1810,202,1389,10,33,-1,0,0,0,0,0,0
"1558",-11,10,5,1550,1818,120,861,4,15,-2,0,0,0,0,0,0
"1559",-4,11,4,1115,1321,95,631,17,13,-3,0,0,0,0,0,0
"1560",124,7,4,1604,1718,51,213,10,21,116,0,1,0,0,0,0
"1561",16,4,5,915,1021,112,680,9,23,-2,0,0,0,1,0,0
"1562",29,12,3,1650,2355,190,1825,4,13,67,0,1,0,0,0,1
"1563",41,3,1,1303,1352,23,110,4,21,42,0,1,0,0,0,0
"1564",-7,8,7,1340,1435,93,641,5,11,-1,0,0,0,0,0,0
"1565",0,4,6,940,1052,89,666,7,15,21,0,0,0,0,0,0
"1566",35,6,5,2015,2152,45,218,5,90,-8,0,0,0,1,0,0
"1567",-31,10,2,1645,1830,64,404,10,9,-9,0,0,0,0,0,0
"1568",23,3,2,1400,1645,72,528,30,16,10,0,1,0,1,0,0
"1569",-12,8,6,1755,1915,115,853,4,15,-6,0,0,0,0,0,0
"1570",5,6,3,1400,1905,156,1171,12,15,7,0,0,0,0,0,0
"1571",-5,12,2,1612,1724,48,300,4,22,-7,0,0,0,0,0,0
"1572",-5,12,1,1229,1441,112,784,4,12,-1,0,0,0,0,0,0
"1573",13,7,6,1925,2140,103,802,5,13,27,0,0,0,0,0,0
"1574",-10,9,4,955,1110,111,794,6,9,-1,0,0,0,0,0,0
"1575",55,1,6,1155,1501,92,761,9,19,61,0,0,0,1,0,0
"1576",-9,11,3,1700,1755,155,1055,6,10,-5,0,0,0,0,0,0
"1577",291,8,1,1846,2234,133,1124,8,17,301,0,1,1,0,0,1
"1578",-4,3,2,1419,1559,81,547,5,12,-2,0,0,0,0,0,0
"1579",9,6,5,945,1305,108,867,14,13,14,0,0,0,0,0,0
"1580",170,12,5,600,915,110,865,3,59,133,0,0,1,0,0,0
"1581",-8,4,6,1118,1121,38,147,5,12,0,0,0,0,0,0,0
"1582",9,10,1,1959,2123,60,361,4,9,20,0,0,0,0,0,0
"1583",0,4,4,955,1055,171,1129,2,7,0,0,0,0,0,0,0
"1584",30,12,4,1740,1805,73,369,2,6,34,0,1,0,0,0,1
"1585",-9,7,4,1625,1818,83,456,11,12,-2,0,0,0,0,0,0
"1586",7,10,2,1232,1405,77,528,6,18,-1,0,0,0,0,0,0
"1587",-16,9,4,940,1130,86,624,2,9,-3,0,0,0,0,0,0
"1588",-20,5,1,942,1102,56,329,5,10,-11,0,0,0,0,0,0
"1589",0,9,3,815,1150,132,988,16,16,-9,0,0,0,0,0,0
"1590",-7,3,5,941,1202,119,828,5,9,1,0,0,0,0,0,0
"1591",-8,1,4,820,916,82,629,6,14,6,0,0,0,0,0,0
"1592",-5,4,3,1600,1724,67,406,4,11,-3,0,0,0,0,0,0
"1593",-8,10,4,955,1130,63,416,5,24,-5,0,0,0,0,0,0
"1594",-20,8,4,1700,1900,148,1046,6,9,-3,0,0,0,0,0,0
"1595",-11,8,5,1520,1625,41,256,5,7,1,0,0,0,0,0,0
"1596",5,12,7,1016,1338,116,861,9,11,11,0,0,0,0,0,0
"1597",0,5,2,1310,1455,75,448,16,17,-3,0,0,0,0,0,0
"1598",-11,4,3,1145,1324,75,508,5,13,-5,0,0,0,0,0,0
"1599",8,7,6,2045,2132,36,216,11,8,0,0,0,0,0,0,0
"1600",-2,4,7,1002,1250,91,674,10,11,-6,0,0,0,0,0,0
"1601",247,4,5,1820,2040,239,1723,2,67,199,0,0,1,1,0,1
"1602",1,8,3,1700,1800,60,190,2,8,-9,0,0,0,0,0,0
"1603",-13,11,1,1400,1525,66,480,3,7,-4,0,0,0,0,0,0
"1604",-9,11,2,1710,2130,170,1440,7,15,-1,0,0,0,0,0,0
"1605",-9,10,5,1600,2023,171,1324,4,18,1,0,0,0,0,0,0
"1606",-13,8,1,1859,2018,53,362,6,8,-1,0,0,0,0,0,0
"1607",42,1,6,1150,1250,35,193,4,10,53,0,1,0,0,0,1
"1608",-5,7,6,550,657,49,201,12,6,-5,0,0,0,0,0,0
"1609",-16,3,6,1650,1811,110,789,3,8,4,0,0,0,0,0,0
"1610",-9,8,5,925,1329,151,1208,5,17,2,0,0,0,0,0,0
"1611",-5,4,4,641,730,36,216,4,7,-3,0,0,0,0,0,0
"1612",-8,9,1,2015,2120,44,223,4,10,-1,0,0,0,0,0,0
"1613",36,8,5,1835,1950,62,361,4,8,37,0,1,0,0,0,1
"1614",-5,10,4,1845,1844,32,151,5,21,-4,0,0,0,0,0,0
"1615",11,11,7,1535,1745,60,365,4,8,9,0,0,0,0,0,0
"1616",-11,9,5,2210,2250,22,96,4,9,-6,0,0,0,0,0,0
"1617",69,7,5,1236,1336,34,155,4,22,69,0,1,0,0,0,0
"1618",-19,6,6,815,1140,344,2917,4,16,2,0,0,0,0,0,0
"1619",1,1,4,1630,1720,38,174,4,9,0,0,0,0,0,0,0
"1620",-9,5,7,1132,1407,137,1009,7,10,-8,0,0,0,0,0,0
"1622",-10,4,1,1950,2100,47,258,4,9,0,0,0,0,0,0,0
"1623",28,4,1,1444,1622,80,516,5,20,21,0,1,0,1,0,0
"1624",27,12,1,1155,1452,200,1400,8,36,20,0,1,0,1,0,0
"1625",13,7,3,1100,1350,140,950,3,44,-4,0,0,0,0,0,0
"1626",-7,10,5,1710,1850,77,409,5,16,-5,0,0,0,0,0,0
"1627",-6,7,2,1555,1819,55,368,6,15,2,0,0,0,0,0,0
"1628",14,9,2,2125,2357,121,946,6,39,0,0,0,0,0,0,0
"1629",99,6,7,1810,1830,63,296,8,41,67,0,0,0,1,0,1
"1630",-4,1,3,2145,2240,31,144,8,18,-6,0,0,0,0,0,0
"1631",-13,5,5,605,718,50,199,4,13,-7,0,0,0,0,0,0
"1632",12,6,5,830,1029,292,2172,5,14,0,0,0,0,0,0,0
"1633",8,3,1,630,945,348,2475,12,25,-2,0,0,0,0,0,0
"1635",-15,7,3,1040,1235,34,214,2,10,-6,0,0,0,0,0,0
"1636",14,2,4,1325,1459,85,443,14,12,-3,0,0,0,0,0,0
"1637",-17,10,1,1855,2116,111,834,5,17,-9,0,0,0,0,0,0
"1638",-13,10,5,1125,1406,127,1011,7,11,3,0,0,0,0,0,0
"1639",7,9,3,912,948,24,121,6,5,8,0,0,0,0,0,0
"1640",-5,1,1,1110,1320,52,338,5,8,0,0,0,0,0,0,0
"1641",-6,9,5,1315,1455,66,428,7,21,0,0,0,0,0,0,0
"1642",21,8,1,1455,1655,88,604,5,3,45,0,0,0,0,0,1
"1643",-28,10,1,2052,2200,31,119,5,18,-14,0,0,0,0,0,0
"1644",28,11,2,615,809,162,929,4,28,8,0,1,0,1,0,0
"1645",60,5,3,1317,1437,62,363,6,12,60,0,1,0,0,0,0
"1646",15,4,7,1500,2320,295,2475,13,12,15,0,1,0,0,0,0
"1647",-4,11,3,1035,1255,122,834,7,15,-8,0,0,0,0,0,0
"1648",-10,7,2,1114,1554,139,1175,5,12,-6,0,0,0,0,0,0
"1649",75,1,2,1812,1939,60,429,3,9,90,0,0,0,1,0,1
"1650",-14,11,7,1805,2022,45,238,9,15,-6,0,0,0,0,0,0
"1651",-18,10,6,2145,2255,48,299,3,9,-8,0,0,0,0,0,0
"1652",48,5,7,1745,1845,96,577,3,12,57,0,1,0,0,0,1
"1653",3,8,4,1120,1350,75,487,6,9,3,0,0,0,0,0,0
"1654",27,6,3,1825,2005,72,551,6,24,25,0,1,0,1,0,1
"1655",15,7,5,1315,1430,59,390,5,9,17,0,1,0,0,0,1
"1656",-3,5,2,1927,2112,249,1957,3,21,9,0,0,0,0,0,0
"1657",-13,10,5,2035,5,116,984,6,18,-3,0,0,0,0,0,0
"1658",44,12,5,1525,1625,164,1129,3,6,51,0,0,0,0,0,1
"1659",3,12,7,933,954,53,264,6,14,11,0,0,0,0,0,0
"1660",-9,5,7,910,1030,59,405,3,10,-1,0,0,0,0,0,0
"1661",2,4,5,550,717,69,301,5,19,-4,0,0,0,0,0,0
"1662",-16,4,3,1430,1655,113,866,5,17,-6,0,0,0,0,0,0
"1663",-18,11,2,1459,1630,43,213,14,21,-5,0,0,0,0,0,0
"1664",-1,2,3,1500,1600,40,239,6,8,5,0,0,0,0,0,0
"1665",-18,9,2,700,1535,304,2537,10,12,-9,0,0,0,0,0,0
"1666",4,1,2,945,1045,35,190,12,12,5,0,0,0,0,0,0
"1667",-10,2,6,1020,1230,48,325,5,8,-1,0,0,0,0,0,0
"1668",30,10,6,955,1145,82,545,5,51,2,0,0,0,1,0,0
"1669",-5,2,5,1645,1758,54,316,4,10,0,0,0,0,0,0,0
"1670",13,4,1,1620,1915,90,647,4,14,20,0,0,0,0,0,0
"1671",410,12,2,1731,1937,215,1515,5,32,404,0,0,1,1,0,1
"1672",-5,5,5,825,1127,154,1041,2,29,-8,0,0,0,0,0,0
"1673",-1,1,7,700,852,141,991,7,22,1,0,0,0,0,0,0
"1674",-1,6,1,740,1130,280,2072,5,13,-9,0,0,0,0,0,0
"1675",-19,8,2,601,1151,195,1721,8,13,-5,0,0,0,0,0,0
"1676",-2,7,7,1355,1638,106,761,17,27,11,0,0,0,0,0,0
"1677",8,12,1,1312,1428,53,347,5,26,0,0,0,0,0,0,0
"1678",4,8,1,2020,2135,59,389,4,14,2,0,0,0,0,0,0
"1679",0,1,7,815,1016,284,1910,8,13,-4,0,0,0,0,0,0
"1680",-11,10,2,40,505,127,1055,5,9,-7,0,0,0,0,0,0
"1681",3,10,7,1600,1710,58,337,5,8,2,0,0,0,0,0,0
"1682",8,10,4,1050,1230,134,957,4,17,13,0,0,0,0,0,0
"1683",-19,7,4,1300,1405,38,185,2,12,-6,0,0,0,0,0,0
"1684",-13,4,5,810,948,65,406,12,13,-5,0,0,0,0,0,0
"1685",-11,4,6,2115,2137,55,332,5,16,-5,0,0,0,0,0,0
"1686",-11,10,7,2030,2200,60,433,2,21,-4,0,0,0,0,0,0
"1687",3,6,5,1345,1429,22,94,12,14,-1,0,0,0,0,0,0
"1688",161,12,2,1040,1340,167,984,10,38,126,0,0,1,1,0,0
"1689",-3,5,6,1158,1336,84,438,4,9,-2,0,0,0,0,0,0
"1690",-13,11,3,600,730,67,447,3,8,-1,0,0,0,0,0,0
"1691",-9,12,1,900,1121,119,758,5,10,-2,0,0,0,0,0,0
"1692",-7,7,3,1025,1140,54,345,4,10,0,0,0,0,0,0,0
"1693",38,3,2,1336,1425,29,109,14,9,35,0,1,0,1,0,1
"1694",-5,10,3,2235,2356,55,373,4,17,0,0,0,0,0,0,0
"1695",1,9,5,1915,2200,87,577,6,14,-1,0,0,0,0,0,0
"1696",-9,5,7,1750,1925,132,895,6,7,1,0,0,0,0,0,0
"1697",-14,7,3,715,830,114,717,5,7,-5,0,0,0,0,0,0
"1698",14,12,7,1900,1855,39,211,7,23,0,0,0,0,0,0,0
"1699",10,3,1,1950,2331,135,1009,9,32,-5,0,0,0,0,0,0
"1700",-5,4,7,1510,1612,41,192,8,10,-2,0,0,0,0,0,0
"1701",19,3,6,1532,1757,127,745,12,26,-1,0,0,0,1,0,0
"1702",87,2,5,725,1011,215,1324,6,86,6,0,0,1,1,0,0
"1703",5,9,2,1538,1645,41,262,5,20,6,0,0,0,0,0,0
"1704",-10,6,2,1730,1903,65,399,4,20,-6,0,0,0,0,0,0
"1705",-11,6,6,715,1000,140,1052,4,7,3,0,0,0,0,0,0
"1706",-6,6,5,922,930,39,222,7,17,-1,0,0,0,0,0,0
"1707",-11,6,2,1450,1618,60,361,3,18,-4,0,0,0,0,0,0
"1708",12,9,7,1842,2120,108,761,51,18,-7,0,0,0,0,0,0
"1709",-5,8,5,1605,1700,212,1671,5,9,4,0,0,0,0,0,0
"1710",-15,5,3,1018,1115,23,95,7,17,-5,0,0,0,0,0,0
"1711",-26,8,6,840,1035,194,1521,9,9,-3,0,0,0,0,0,0
"1712",-6,8,1,750,928,68,469,15,15,-6,0,0,0,0,0,0
"1713",-22,7,2,900,1247,194,1547,5,10,-4,0,0,0,0,0,0
"1714",6,2,4,1429,1726,95,725,11,23,-6,0,0,0,0,0,0
"1715",-7,10,5,1955,2325,132,997,5,10,-4,0,0,0,0,0,0
"1716",-4,11,7,1035,1340,155,1069,7,25,-6,0,0,0,0,0,0
"1717",-3,10,7,1520,1920,152,1197,9,18,-2,0,0,0,0,0,0
"1718",-20,2,3,1605,1720,42,274,3,11,-1,0,0,0,0,0,0
"1719",-14,8,2,1027,1112,20,74,3,10,-2,0,0,0,0,0,0
"1720",-22,2,1,800,1047,135,1085,7,9,-6,0,0,0,0,0,0
"1721",-6,3,7,1150,1730,197,1671,7,15,-5,0,0,0,0,0,0
"1722",-15,11,4,1627,1821,83,488,5,15,-4,0,0,0,0,0,0
"1723",135,1,3,715,917,86,616,8,33,130,0,1,0,1,0,0
"1724",-5,5,2,1405,1642,127,821,7,23,-5,0,0,0,0,0,0
"1725",-12,2,4,1350,1511,55,290,6,14,-6,0,0,0,0,0,0
"1726",-10,10,6,705,732,66,423,8,10,-7,0,0,0,0,0,0
"1727",3,4,7,1525,2055,197,1521,4,8,4,0,0,0,0,0,0
"1728",2,3,1,600,718,46,209,6,30,-2,0,0,0,0,0,0
"1729",6,5,2,1035,1249,57,350,9,12,2,0,0,0,0,0,0
"1730",84,11,7,1558,1615,47,235,13,30,71,0,0,0,1,0,0
"1731",-10,1,6,1820,2023,96,581,10,12,-5,0,0,0,0,0,0
"1732",2,7,4,1935,2041,47,314,4,7,10,0,0,0,0,0,0
"1733",-14,8,6,715,957,135,1009,4,15,-6,0,0,0,0,0,0
"1734",-2,6,1,1250,1415,71,407,3,7,2,0,0,0,0,0,0
"1735",182,1,2,1722,1818,41,175,7,13,177,0,1,0,0,0,0
"1736",10,3,1,615,801,93,429,1,17,5,0,0,0,0,0,0
"1737",3,7,2,935,955,63,410,5,10,5,0,0,0,0,0,0
"1738",3,9,1,904,1700,264,2153,6,31,-2,0,0,0,0,0,0
"1739",-17,1,6,2205,550,244,2342,3,30,-9,0,0,0,0,0,0
"1740",41,2,2,1555,2349,290,2401,12,10,23,0,0,0,1,0,1
"1741",32,9,5,2105,2348,74,622,3,20,38,0,0,0,0,0,1
"1742",-9,10,7,1245,1340,32,190,6,11,-3,0,0,0,0,0,0
"1743",6,6,5,1835,2014,68,446,33,14,-10,0,0,0,0,0,0
"1744",-11,1,4,1214,1429,100,722,8,20,-4,0,0,0,0,0,0
"1745",-11,6,2,1855,2228,121,906,11,13,-3,0,0,0,0,0,0
"1746",8,1,7,1005,1115,56,258,15,10,-3,0,0,0,0,0,0
"1747",-5,8,1,1035,1200,68,471,6,8,-2,0,0,0,0,0,0
"1748",9,1,2,1255,1600,95,762,8,34,-3,0,0,0,0,0,0
"1749",-5,5,4,730,955,70,435,7,7,-4,0,0,0,0,0,0
"1750",-16,4,2,1050,1345,82,629,7,10,0,0,0,0,0,0,0
"1751",-16,6,5,1115,1240,120,912,4,7,-2,0,0,0,0,0,0
"1752",-25,10,4,1700,1848,246,1900,7,9,1,0,0,0,0,0,0
"1753",-14,8,2,705,1015,101,764,7,11,-3,0,0,0,0,0,0
"1754",-15,9,3,910,1125,113,828,5,6,-4,0,0,0,0,0,0
"1755",-4,8,2,600,840,133,946,10,19,-6,0,0,0,0,0,0
"1756",-9,6,3,2110,2220,49,304,6,10,-4,0,0,0,0,0,0
"1757",81,5,1,1120,1140,60,368,3,8,90,0,1,0,0,0,0
"1758",-2,10,2,825,1034,109,745,11,10,-3,0,0,0,0,0,0
"1759",-22,8,7,820,922,26,98,13,11,-10,0,0,0,0,0,0
"1760",-5,1,3,1150,1255,43,268,6,9,2,0,0,0,0,0,0
"1761",-15,12,5,1000,1134,76,399,2,8,-7,0,0,0,0,0,0
"1762",2,1,1,540,639,33,162,8,24,-4,0,0,0,0,0,0
"1763",-14,5,6,705,1225,173,1372,2,15,-4,0,0,0,0,0,0
"1764",10,10,3,1615,1755,138,867,10,22,0,0,0,0,0,0,0
"1765",-14,12,2,720,855,69,461,3,9,0,0,0,0,0,0,0
"1766",-15,7,7,1930,2042,46,224,8,9,-6,0,0,0,0,0,0
"1768",-8,10,2,730,913,78,533,6,15,-4,0,0,0,0,0,0
"1769",4,5,4,2035,10,117,1062,2,13,27,0,0,0,0,0,0
"1770",39,3,1,1424,1500,80,490,5,32,18,0,1,0,1,0,1
"1771",-17,4,2,825,946,55,403,9,8,-8,0,0,0,0,0,0
"1772",41,5,3,1030,1224,149,690,4,8,-6,0,0,0,1,0,0
"1773",47,4,4,910,1015,42,313,21,13,36,0,0,0,1,0,1
"1774",-19,7,3,1255,1406,38,199,6,5,3,0,0,0,0,0,0
"1775",-7,11,6,1130,1325,81,544,6,21,0,0,0,0,0,0,0
"1776",-8,1,6,1905,2132,114,644,7,12,6,0,0,0,0,0,0
"1777",-19,8,4,730,1020,131,992,10,13,-3,0,0,0,0,0,0
"1778",2,8,7,1225,1508,74,500,22,13,-4,0,0,0,0,0,0
"1779",25,4,4,1000,1112,61,228,3,15,18,0,1,0,1,0,0
"1780",0,2,3,630,737,46,214,4,17,0,0,0,0,0,0,0
"1781",1,11,4,612,723,114,683,7,17,-6,0,0,0,0,0,0
"1782",8,7,3,1217,1341,72,321,7,14,-1,0,0,0,0,0,0
"1783",24,8,6,1210,1335,71,471,5,6,27,0,0,1,0,0,1
"1784",62,2,5,620,625,60,214,11,47,9,0,1,0,1,0,0
"1785",-6,7,2,1145,1315,65,406,12,9,-2,0,0,0,0,0,0
"1786",-4,10,7,1330,1536,101,759,14,10,-3,0,0,0,0,0,0
"1787",23,5,5,2150,5,118,802,6,24,10,0,0,0,1,0,1
"1788",-5,3,4,730,1315,190,1642,17,9,4,0,0,0,0,0,0
"1789",83,7,4,1057,1258,98,651,5,20,81,0,0,0,1,0,1
"1790",-11,2,1,630,735,45,313,3,8,-2,0,0,0,0,0,0
"1791",10,7,6,700,1046,147,1095,11,18,0,0,0,0,0,0,0
"1792",33,2,2,2052,2224,134,910,3,16,32,0,1,0,1,0,0
"1793",-9,5,1,904,1040,240,1900,6,23,-2,0,0,0,0,0,0
"1794",69,12,4,1123,1335,162,1107,9,13,77,0,0,0,1,0,1
"1795",-8,6,1,1735,54,226,1979,10,16,-1,0,0,0,0,0,0
"1796",42,8,5,1825,2005,120,733,4,28,50,0,0,0,1,0,1
"1797",-8,5,6,1230,1304,74,483,4,12,-4,0,0,0,0,0,0
"1798",-17,8,1,940,1213,128,1011,4,9,-5,0,0,0,0,0,0
"1799",-10,12,5,1315,1524,92,752,7,23,-3,0,0,0,0,0,0
"1800",-14,6,2,1013,1316,103,732,6,10,-10,0,0,0,0,0,0
"1801",18,1,7,1215,1355,80,543,3,14,21,0,1,0,0,0,1
"1802",59,3,6,1710,1930,68,416,14,95,22,0,0,0,1,0,0
"1803",-1,5,4,1145,1220,85,528,2,10,-3,0,0,0,0,0,0
"1804",-14,8,2,630,645,53,286,5,10,-7,0,0,0,0,0,0
"1805",12,5,4,630,731,54,121,6,19,-6,0,0,0,0,0,0
"1806",-18,6,6,600,758,85,594,5,18,-8,0,0,0,0,0,0
"1807",-1,3,7,1535,1644,45,305,3,17,3,0,0,0,0,0,0
"1809",52,3,7,2045,2210,63,479,4,8,62,0,1,0,0,0,1
"1810",-3,6,3,2035,2300,119,921,7,15,1,0,0,0,0,0,0
"1811",-2,7,7,1040,1255,110,802,5,20,-2,0,0,0,0,0,0
"1812",26,7,7,1211,1328,239,1750,6,14,24,0,1,0,1,0,0
"1813",-13,8,4,2145,2349,42,238,7,10,-8,0,0,0,0,0,0
"1814",-32,7,2,1105,1310,77,529,5,13,-2,0,0,0,0,0,0
"1815",-12,2,4,1130,1256,65,399,3,11,-5,0,0,0,0,0,0
"1816",-5,9,2,1155,1435,131,944,10,18,-4,0,0,0,0,0,0
"1817",15,1,1,1235,1410,74,431,17,21,-2,0,0,0,1,0,0
"1818",-8,4,3,2125,2201,66,448,4,25,-7,0,0,0,0,0,0
"1819",-5,10,1,1145,1435,149,1069,4,14,-2,0,0,0,0,0,0
"1820",5,4,2,835,1019,152,926,5,19,-7,0,0,0,0,0,0
"1821",81,11,6,1715,1825,42,270,6,51,52,0,0,0,1,0,1
"1822",-6,6,5,1815,2013,89,631,4,19,0,0,0,0,0,0,0
"1823",0,12,2,1325,1435,93,606,22,18,-3,0,0,0,0,0,0
"1824",-7,6,4,955,1120,65,404,4,9,0,0,0,0,0,0,0
"1825",-2,5,5,635,900,125,821,4,16,-2,0,0,0,0,0,0
"1826",-1,1,2,1314,1526,53,332,14,9,-5,0,0,0,0,0,0
"1827",-7,6,5,1140,1510,122,931,10,13,-2,0,0,0,0,0,0
"1828",-27,9,2,1955,2155,86,671,4,9,-6,0,0,0,0,0,0
"1829",26,3,4,1250,1422,63,373,3,12,40,0,1,0,0,0,0
"1830",23,4,3,1429,1648,121,828,7,9,25,0,1,0,0,0,0
"1831",6,9,2,725,825,49,227,4,18,-5,0,0,0,0,0,0
"1832",-1,5,3,741,859,61,329,4,17,-5,0,0,0,0,0,0
"1833",-38,10,1,1100,1222,36,185,5,12,-9,0,0,0,0,0,0
"1834",39,6,4,1030,1515,196,1562,6,29,33,0,0,1,1,0,1
"1835",10,9,5,1030,1510,201,1400,10,14,5,0,0,0,0,0,0
"1836",16,3,7,1725,1957,250,1721,8,21,9,0,0,0,1,0,1
"1837",-9,7,3,2035,15,134,1082,5,14,-2,0,0,0,0,0,0
"1838",-24,9,4,2002,2054,21,106,3,8,-4,0,0,0,0,0,0
"1839",-9,4,3,835,1030,94,631,7,9,-4,0,0,0,0,0,0
"1840",10,1,3,910,1430,179,1552,6,10,15,0,0,0,0,0,0
"1841",-8,12,4,800,957,157,1183,7,10,-5,0,0,0,0,0,0
"1842",-20,11,3,710,850,127,838,4,9,0,0,0,0,0,0,0
"1843",-3,8,7,1955,2045,42,192,2,7,-4,0,0,0,0,0,0
"1844",12,1,7,900,1145,88,612,4,15,10,0,0,0,0,0,0
"1845",-15,4,2,1215,1915,206,1891,9,13,-3,0,0,0,0,0,0
"1846",20,6,4,1816,2040,66,425,14,8,16,0,0,0,1,0,1
"1847",-9,12,1,1620,1812,75,542,11,8,9,0,0,0,0,0,0
"1848",1,9,4,1426,1510,31,116,0,15,-1,0,0,0,0,0,0
"1849",-5,3,7,1100,1220,62,417,3,11,-1,0,0,0,0,0,0
"1850",23,2,4,2145,2248,112,619,3,39,-8,0,0,0,1,0,0
"1851",0,2,4,1145,1440,146,1121,13,20,-4,0,0,0,0,0,0
"1852",-1,3,7,1310,1400,89,569,5,14,1,0,0,0,0,0,0
"1853",117,3,3,1505,1619,41,199,6,37,107,0,0,1,1,0,1
"1854",-19,3,6,1255,1600,93,762,6,10,-3,0,0,0,0,0,0
"1855",-1,12,7,1436,1521,24,110,5,21,-6,0,0,0,0,0,0
"1856",-14,3,1,1249,1435,81,388,2,16,-7,0,0,0,0,0,0
"1857",14,10,1,1555,1735,83,445,6,8,17,0,0,0,0,0,0
"1858",-12,11,3,1210,1500,84,647,6,10,-2,0,0,0,0,0,0
"1859",-11,12,5,540,655,49,304,6,11,-2,0,0,0,0,0,0
"1860",-18,6,1,2010,2106,29,160,4,14,-9,0,0,0,0,0,0
"1861",19,5,1,1528,1541,47,238,8,38,-1,0,0,0,1,0,0
"1862",-19,7,3,920,1046,52,321,8,21,-14,0,0,0,0,0,0
